order_id,order_number,created_at,customer_id,customer_email,financial_status,fulfillment_status,currency,subtotal,discount_code,discount_amount,shipping,taxes,total,payment_method,billing_city,billing_province,billing_country,source,note
NB-5730,5730,2026-02-05 21:01:21,CUST-1128,omar.davis@yahoo.com,paid,fulfilled,USD,323.65,LOYALTY5,16.18,0,23.08,330.55,Credit Card,Dubai,Dubai,AE,Instagram Ads,
NB-5661,5661,2026-02-06 08:24:20,CUST-1069,emmakumar@yahoo.com,paid,shipped,USD,161.91,,0.0,0,11.42,173.33,PayPal,Denver,Colorado,US,Referral,
NB-5671,5671,2026-02-06 12:59:38,CUST-1158,komal.banerjee@icloud.com,paid,fulfilled,USD,70.02,WELCOME10,7.0,0,3.98,67.0,Google Pay,Kolkata,West Bengal,IN,Google Ads,
NB-5816,5816,2026-02-06 13:21:33,CUST-1171,mitali_bose@icloud.com,paid,shipped,USD,344.11,WELCOME10,34.41,0,30.35,340.05,Credit Card,Houston,Texas,US,Instagram Ads,
NB-5851,5851,2026-02-06 15:03:31,CUST-1044,kavya.agarwal@yahoo.com,paid,fulfilled,USD,173.53,,0.0,0,17.32,190.85,Google Pay,Edinburgh,Scotland,GB,Instagram Ads,
NB-5668,5668,2026-02-06 16:44:14,CUST-1074,nisha_young@protonmail.com,paid,fulfilled,USD,659.87,LOYALTY5,32.99,0,43.56,670.44,PayPal,Berlin,Berlin,DE,Email Campaign,
NB-5689,5689,2026-02-06 17:47:26,CUST-1116,jake_patel@outlook.com,paid,fulfilled,USD,308.9,,0.0,0,21.52,330.42,Credit Card,Bangalore,Karnataka,IN,Organic Search,
NB-5741,5741,2026-02-06 19:05:21,CUST-1189,pranaviyer@hotmail.com,paid,fulfilled,USD,155.48,,0.0,0,9.94,165.42,Credit Card,Berlin,Berlin,DE,Referral,
NB-5870,5870,2026-02-06 22:51:38,CUST-1065,katjawilson@icloud.com,paid,fulfilled,USD,150.67,,0.0,0,14.19,164.86,Google Pay,Dallas,Texas,US,Referral,
NB-5718,5718,2026-02-07 06:20:54,CUST-1054,william.taylor@gmail.com,paid,fulfilled,USD,189.15,,0.0,0,17.75,206.9,Google Pay,Denver,Colorado,US,Referral,
NB-5728,5728,2026-02-07 06:27:30,CUST-1073,pankaj_deshpande@protonmail.com,paid,fulfilled,USD,144.9,,0.0,0,13.8,158.7,PayPal,Miami,Florida,US,Referral,
NB-5753,5753,2026-02-07 07:14:15,CUST-1193,aisha_menon@outlook.com,paid,fulfilled,USD,295.94,COFFEE15,44.39,0,16.55,268.1,Google Pay,Tokyo,Tokyo,JP,Instagram Ads,
NB-5762,5762,2026-02-07 07:46:11,CUST-1046,ishita_davis@yahoo.com,paid,fulfilled,USD,42.98,,0.0,0,2.78,45.76,Credit Card,Chennai,Tamil Nadu,IN,Organic Search,
NB-5795,5795,2026-02-07 12:49:17,CUST-1034,chris.deshpande@icloud.com,paid,shipped,USD,152.91,,0.0,0,13.26,166.17,PayPal,Houston,Texas,US,TikTok Ads,
NB-5845,5845,2026-02-07 20:45:14,CUST-1029,ava_malhotra@yahoo.com,paid,delivered,USD,166.96,,0.0,0,10.18,177.14,PayPal,Tokyo,Tokyo,JP,Email Campaign,
NB-5814,5814,2026-02-07 22:25:29,CUST-1079,marcus.malhotra@yahoo.com,paid,fulfilled,USD,272.42,,0.0,0,25.79,298.21,PayPal,Edinburgh,Scotland,GB,Referral,
NB-5666,5666,2026-02-08 12:31:38,CUST-1161,vishal.chen@hotmail.com,paid,fulfilled,USD,224.71,COFFEE15,33.71,0,17.6,208.6,PayPal,Portland,Oregon,US,Referral,
NB-5766,5766,2026-02-08 14:38:13,CUST-1131,jessica_thomas@yahoo.com,paid,fulfilled,USD,282.89,LOYALTY5,14.14,0,23.78,292.53,Credit Card,Berlin,Berlin,DE,Organic Search,
NB-5756,5756,2026-02-08 21:14:28,CUST-1115,cameron.ghosh@hotmail.com,paid,fulfilled,USD,206.8,,0.0,0,14.49,221.29,Google Pay,Dubai,Dubai,AE,Instagram Ads,
NB-5733,5733,2026-02-08 22:04:53,CUST-1172,tanvi.pillai@yahoo.com,paid,shipped,USD,124.93,COFFEE15,18.74,0,7.9,114.09,Credit Card,Charlotte,North Carolina,US,Direct,
NB-5833,5833,2026-02-08 23:31:38,CUST-1013,ava.thakur@protonmail.com,paid,fulfilled,USD,566.19,,0.0,0,38.55,604.74,Shop Pay,San Diego,California,US,Instagram Ads,
NB-5877,5877,2026-02-08 23:39:48,CUST-1132,michael.nakamura@yahoo.com,paid,fulfilled,USD,429.89,,0.0,0,34.21,464.1,Credit Card,Manchester,England,GB,Organic Search,
NB-5750,5750,2026-02-08 23:57:50,CUST-1030,davidmehta@hotmail.com,paid,fulfilled,USD,143.22,NEWBREW20,28.64,0,7.97,122.55,Credit Card,Charlotte,North Carolina,US,Google Ads,
NB-5771,5771,2026-02-09 21:02:32,CUST-1012,sunitaallen@hotmail.com,paid,fulfilled,USD,36.12,,0.0,0,3.21,39.33,PayPal,Sacramento,California,US,Google Ads,
NB-5817,5817,2026-02-09 21:49:43,CUST-1177,casey_moore@gmail.com,paid,fulfilled,USD,123.41,LOYALTY5,6.17,0,7.38,124.62,Shop Pay,Delhi,Delhi,IN,Referral,
NB-5745,5745,2026-02-10 07:02:28,CUST-1186,ashleykulkarni@icloud.com,paid,fulfilled,USD,136.15,,0.0,0,10.43,146.58,Shop Pay,Bristol,England,GB,Referral,
NB-5743,5743,2026-02-10 08:22:11,CUST-1023,megan.pandey@icloud.com,paid,fulfilled,USD,120.12,,0.0,0,11.97,132.09,Credit Card,Boston,Massachusetts,US,Referral,
NB-5903,5903,2026-02-10 08:23:25,CUST-1179,henry_wright@gmail.com,paid,fulfilled,USD,97.88,LOYALTY5,4.89,0,5.71,98.7,Shop Pay,Dallas,Texas,US,Google Ads,
NB-5893,5893,2026-02-10 08:28:03,CUST-1141,peter.wright@hotmail.com,paid,delivered,USD,382.93,,0.0,0,23.02,405.95,Credit Card,Portland,Oregon,US,Instagram Ads,
NB-5876,5876,2026-02-10 14:03:02,CUST-1075,tina_sethi@icloud.com,paid,fulfilled,USD,144.94,,0.0,0,9.34,154.28,Credit Card,Bristol,England,GB,Direct,
NB-5656,5656,2026-02-10 14:12:32,CUST-1050,jake_walker@hotmail.com,paid,fulfilled,USD,115.96,,0.0,0,9.04,125.0,Credit Card,Kolkata,West Bengal,IN,Organic Search,
NB-5813,5813,2026-02-10 14:56:01,CUST-1070,hailey_harris@yahoo.com,paid,fulfilled,USD,119.96,NEWBREW20,23.99,0,6.43,102.4,Google Pay,Kochi,Kerala,IN,Email Campaign,
NB-5875,5875,2026-02-10 18:55:48,CUST-1128,omar.davis@yahoo.com,paid,fulfilled,USD,259.91,,0.0,0,22.58,282.49,PayPal,Dubai,Dubai,AE,Instagram Ads,
NB-5658,5658,2026-02-10 22:54:50,CUST-1099,stefan_johnson@outlook.com,paid,fulfilled,USD,106.06,,0.0,0,6.72,112.78,Shop Pay,Philadelphia,Pennsylvania,US,Google Ads,
NB-5885,5885,2026-02-11 08:18:03,CUST-1055,shane_berg@hotmail.com,paid,fulfilled,USD,192.39,,0.0,0,11.81,204.2,Apple Pay,Phoenix,Arizona,US,Email Campaign,
NB-5794,5794,2026-02-11 08:59:53,CUST-1103,divya.green@protonmail.com,paid,fulfilled,USD,93.96,NEWBREW20,18.79,0,5.45,80.62,Shop Pay,Calgary,Alberta,CA,Facebook Ads,
NB-5772,5772,2026-02-11 09:15:26,CUST-1120,graceverma@outlook.com,paid,fulfilled,USD,104.29,,0.0,0,9.02,113.31,Credit Card,New York,New York,US,Referral,
NB-5807,5807,2026-02-11 10:05:42,CUST-1001,tanya.davis@protonmail.com,paid,fulfilled,USD,127.93,COFFEE15,19.19,0,10.6,119.34,PayPal,Brooklyn,New York,US,Organic Search,
NB-5802,5802,2026-02-11 12:13:28,CUST-1103,divya.green@protonmail.com,paid,fulfilled,USD,19.99,LOYALTY5,1.0,0,1.69,20.68,Google Pay,Calgary,Alberta,CA,Facebook Ads,
NB-5887,5887,2026-02-11 14:05:04,CUST-1193,aisha_menon@outlook.com,paid,fulfilled,USD,449.11,,0.0,0,39.59,488.7,Shop Pay,Tokyo,Tokyo,JP,Instagram Ads,
NB-5891,5891,2026-02-11 15:05:35,CUST-1054,william.taylor@gmail.com,paid,delivered,USD,267.01,COFFEE15,40.05,0,16.31,243.27,Credit Card,Denver,Colorado,US,Referral,
NB-5679,5679,2026-02-11 15:28:01,CUST-1077,urmiparker@hotmail.com,paid,delivered,USD,73.96,,0.0,0,5.03,78.99,Apple Pay,Denver,Colorado,US,TikTok Ads,
NB-5758,5758,2026-02-11 17:06:24,CUST-1181,yuki.tiwari@protonmail.com,paid,fulfilled,USD,37.97,,0.0,5.99,2.78,46.74,PayPal,Nashville,Tennessee,US,Organic Search,
NB-5811,5811,2026-02-11 18:30:12,CUST-1160,anjali_thakur@hotmail.com,paid,shipped,USD,97.28,NEWBREW20,19.46,0,6.2,84.02,Credit Card,Bristol,England,GB,Google Ads,
NB-5884,5884,2026-02-11 19:24:07,CUST-1153,priya_bhat@yahoo.com,paid,fulfilled,USD,65.17,,0.0,0,3.94,69.11,Google Pay,Birmingham,England,GB,Instagram Ads,
NB-5686,5686,2026-02-11 20:22:49,CUST-1169,ruchitiwari@hotmail.com,paid,fulfilled,USD,88.97,,0.0,0,8.49,97.46,Shop Pay,Minneapolis,Minnesota,US,Facebook Ads,
NB-5824,5824,2026-02-11 21:09:31,CUST-1114,monicawalker@protonmail.com,paid,fulfilled,USD,299.42,,0.0,0,21.41,320.83,PayPal,Manchester,England,GB,Organic Search,
NB-5651,5651,2026-02-11 22:27:11,CUST-1190,kavya.clark@gmail.com,paid,fulfilled,USD,344.08,,0.0,0,31.14,375.22,Credit Card,London,England,GB,Instagram Ads,
NB-5791,5791,2026-02-12 06:35:30,CUST-1016,laylabrown@outlook.com,paid,fulfilled,USD,67.96,,0.0,0,5.82,73.78,Apple Pay,Vancouver,British Columbia,CA,Organic Search,
NB-5665,5665,2026-02-12 06:55:08,CUST-1114,monicawalker@protonmail.com,paid,fulfilled,USD,86.96,,0.0,0,5.29,92.25,Credit Card,Manchester,England,GB,Organic Search,
NB-5901,5901,2026-02-12 07:25:55,CUST-1044,kavya.agarwal@yahoo.com,paid,shipped,USD,324.57,,0.0,0,31.56,356.13,Credit Card,Edinburgh,Scotland,GB,Instagram Ads,
NB-5863,5863,2026-02-12 08:30:48,CUST-1166,derekbhatt@yahoo.com,paid,fulfilled,USD,213.05,,0.0,0,20.17,233.22,Google Pay,Chicago,Illinois,US,Instagram Ads,
NB-5735,5735,2026-02-12 09:59:41,CUST-1142,jake_harris@yahoo.com,paid,fulfilled,USD,146.93,,0.0,0,9.1,156.03,Credit Card,Gurgaon,Haryana,IN,Organic Search,
NB-5705,5705,2026-02-12 12:49:39,CUST-1174,carlos_joshi@outlook.com,paid,fulfilled,USD,81.95,,0.0,0,6.88,88.83,Credit Card,Hyderabad,Telangana,IN,Facebook Ads,
NB-5709,5709,2026-02-12 13:14:39,CUST-1084,tyler_iyer@gmail.com,paid,fulfilled,USD,152.04,LOYALTY5,7.6,0,8.77,153.21,Credit Card,Bangalore,Karnataka,IN,Instagram Ads,
NB-5821,5821,2026-02-12 16:55:49,CUST-1126,nisha.chatterjee@hotmail.com,paid,fulfilled,USD,220.0,,0.0,0,17.69,237.69,PayPal,Atlanta,Georgia,US,Instagram Ads,
NB-5712,5712,2026-02-12 22:21:20,CUST-1145,morgan_lee@gmail.com,paid,fulfilled,USD,139.98,,0.0,0,9.21,149.19,Apple Pay,Hyderabad,Telangana,IN,Organic Search,
NB-5714,5714,2026-02-13 06:24:36,CUST-1018,davidthompson@gmail.com,paid,fulfilled,USD,61.97,,0.0,0,4.9,66.87,Credit Card,Denver,Colorado,US,Direct,
NB-5804,5804,2026-02-13 09:59:09,CUST-1117,tanyaallen@outlook.com,paid,shipped,USD,186.91,WELCOME10,18.69,0,11.25,179.47,Credit Card,Chicago,Illinois,US,Organic Search,
NB-5672,5672,2026-02-13 18:35:10,CUST-1042,cameron.anderson@yahoo.com,paid,fulfilled,USD,194.91,NEWBREW20,38.98,0,12.33,168.26,Credit Card,Dubai,Dubai,AE,TikTok Ads,
NB-5736,5736,2026-02-13 18:50:45,CUST-1147,rileybajaj@outlook.com,paid,delivered,USD,121.41,,0.0,0,8.45,129.86,PayPal,Manhattan,New York,US,Email Campaign,
NB-5886,5886,2026-02-13 18:58:11,CUST-1006,ravi_adams@protonmail.com,paid,fulfilled,USD,111.32,,0.0,0,8.15,119.47,PayPal,Delhi,Delhi,IN,Referral,
NB-5835,5835,2026-02-13 22:12:03,CUST-1057,jakekulkarni@icloud.com,paid,fulfilled,USD,196.93,,0.0,0,12.75,209.68,PayPal,Philadelphia,Pennsylvania,US,TikTok Ads,
NB-5738,5738,2026-02-13 23:18:34,CUST-1012,sunitaallen@hotmail.com,paid,fulfilled,USD,517.93,,0.0,0,49.55,567.48,Google Pay,Sacramento,California,US,Google Ads,
NB-5687,5687,2026-02-13 23:55:43,CUST-1187,aman_berg@outlook.com,paid,fulfilled,USD,140.95,,0.0,0,13.11,154.06,Credit Card,Birmingham,England,GB,Direct,
NB-5699,5699,2026-02-14 06:07:33,CUST-1017,morgan_yamamoto@gmail.com,paid,fulfilled,USD,197.93,NEWBREW20,39.59,0,14.94,173.28,Credit Card,Houston,Texas,US,TikTok Ads,
NB-5894,5894,2026-02-14 06:45:36,CUST-1108,samanthaberg@protonmail.com,paid,fulfilled,USD,67.47,,0.0,0,5.29,72.76,Google Pay,Berlin,Berlin,DE,Facebook Ads,
NB-5818,5818,2026-02-14 07:12:33,CUST-1174,carlos_joshi@outlook.com,paid,fulfilled,USD,90.45,,0.0,0,8.38,98.83,Apple Pay,Hyderabad,Telangana,IN,Facebook Ads,
NB-5869,5869,2026-02-14 07:20:50,CUST-1128,omar.davis@yahoo.com,paid,fulfilled,USD,205.96,,0.0,0,17.06,223.02,Google Pay,Dubai,Dubai,AE,Instagram Ads,
NB-5663,5663,2026-02-14 07:39:48,CUST-1018,davidthompson@gmail.com,paid,fulfilled,USD,135.92,COFFEE15,20.39,0,8.64,124.17,Google Pay,Denver,Colorado,US,Direct,
NB-5678,5678,2026-02-14 11:25:13,CUST-1109,shreya.king@icloud.com,paid,fulfilled,USD,31.98,,0.0,5.99,2.25,40.22,Credit Card,Singapore,Singapore,SG,Email Campaign,
NB-5844,5844,2026-02-14 17:28:06,CUST-1004,sakshi.martinez@yahoo.com,paid,fulfilled,USD,28.98,COFFEE15,4.35,0,1.67,26.3,PayPal,Sydney,New South Wales,AU,Organic Search,
NB-5806,5806,2026-02-14 23:46:40,CUST-1007,oscar.smith@gmail.com,paid,fulfilled,USD,175.69,,0.0,0,16.59,192.28,Credit Card,Portland,Oregon,US,Referral,
NB-5652,5652,2026-02-15 07:43:06,CUST-1177,casey_moore@gmail.com,paid,fulfilled,USD,549.52,COFFEE15,82.43,0,34.35,501.44,Credit Card,Delhi,Delhi,IN,Referral,
NB-5724,5724,2026-02-15 07:59:55,CUST-1151,fatima_campbell@hotmail.com,paid,fulfilled,USD,133.01,,0.0,0,9.5,142.51,Google Pay,Philadelphia,Pennsylvania,US,Google Ads,
NB-5775,5775,2026-02-15 08:25:17,CUST-1055,shane_berg@hotmail.com,paid,fulfilled,USD,145.94,WELCOME10,14.59,0,9.44,140.79,Credit Card,Phoenix,Arizona,US,Email Campaign,
NB-5799,5799,2026-02-15 08:47:55,CUST-1006,ravi_adams@protonmail.com,paid,shipped,USD,259.4,,0.0,0,15.8,275.2,Apple Pay,Delhi,Delhi,IN,Referral,
NB-5828,5828,2026-02-15 09:25:03,CUST-1190,kavya.clark@gmail.com,paid,fulfilled,USD,409.52,LOYALTY5,20.48,0,38.38,427.42,Credit Card,London,England,GB,Instagram Ads,
NB-5690,5690,2026-02-15 09:52:12,CUST-1062,sunita.tiwari@icloud.com,paid,fulfilled,USD,57.98,,0.0,0,4.53,62.51,PayPal,San Francisco,California,US,Facebook Ads,
NB-5854,5854,2026-02-15 11:48:07,CUST-1091,chris.ghosh@outlook.com,paid,fulfilled,USD,316.03,,0.0,0,25.78,341.81,Google Pay,Leeds,England,GB,Referral,
NB-5878,5878,2026-02-15 11:52:04,CUST-1163,averyphillips@hotmail.com,paid,fulfilled,USD,181.91,,0.0,0,12.86,194.77,Credit Card,Atlanta,Georgia,US,Facebook Ads,
NB-5664,5664,2026-02-15 12:14:37,CUST-1094,carlossmith@gmail.com,paid,fulfilled,USD,104.98,COFFEE15,15.75,0,6.97,96.2,Apple Pay,Amsterdam,North Holland,NL,Instagram Ads,
NB-5865,5865,2026-02-15 13:44:37,CUST-1191,gauravgupta@yahoo.com,paid,fulfilled,USD,171.94,,0.0,0,15.84,187.78,Credit Card,Charlotte,North Carolina,US,Direct,
NB-5767,5767,2026-02-15 13:51:08,CUST-1053,tushar_smith@icloud.com,paid,fulfilled,USD,181.56,,0.0,0,14.0,195.56,Credit Card,Ahmedabad,Gujarat,IN,Instagram Ads,
NB-5778,5778,2026-02-15 14:21:46,CUST-1148,ritu.sharma@yahoo.com,paid,fulfilled,USD,339.87,,0.0,0,32.4,372.27,Credit Card,Noida,Uttar Pradesh,IN,Organic Search,
NB-5838,5838,2026-02-15 16:55:00,CUST-1181,yuki.tiwari@protonmail.com,paid,fulfilled,USD,130.94,,0.0,0,12.1,143.04,Google Pay,Nashville,Tennessee,US,Organic Search,
NB-5650,5650,2026-02-15 19:23:41,CUST-1136,daniel_agarwal@outlook.com,paid,shipped,USD,122.89,,0.0,0,8.44,131.33,Google Pay,San Jose,California,US,Google Ads,
NB-5855,5855,2026-02-15 19:30:20,CUST-1077,urmiparker@hotmail.com,paid,delivered,USD,117.94,NEWBREW20,23.59,0,9.02,103.37,Credit Card,Denver,Colorado,US,TikTok Ads,
NB-5673,5673,2026-02-15 19:41:20,CUST-1111,meghathakur@hotmail.com,paid,shipped,USD,168.81,,0.0,0,11.15,179.96,Credit Card,Toronto,Ontario,CA,Referral,
NB-5798,5798,2026-02-15 20:41:26,CUST-1182,pallavi.desai@icloud.com,paid,delivered,USD,153.38,WELCOME10,15.34,0,11.99,150.03,Credit Card,Tokyo,Tokyo,JP,Google Ads,
NB-5846,5846,2026-02-15 22:43:22,CUST-1104,rohit_sinha@yahoo.com,paid,fulfilled,USD,248.57,COFFEE15,37.29,0,20.47,231.75,Google Pay,Sacramento,California,US,Instagram Ads,
NB-5744,5744,2026-02-15 23:12:30,CUST-1047,pankaj_chen@icloud.com,paid,fulfilled,USD,303.98,COFFEE15,45.6,0,21.26,279.64,Credit Card,Singapore,Singapore,SG,Instagram Ads,
NB-5867,5867,2026-02-15 23:51:25,CUST-1173,vidyatanaka@yahoo.com,paid,fulfilled,USD,174.95,WELCOME10,17.5,0,12.5,169.95,Credit Card,Bangalore,Karnataka,IN,Organic Search,
NB-5790,5790,2026-02-16 12:11:56,CUST-1093,carlos_miller@protonmail.com,paid,shipped,USD,19.99,,0.0,5.99,1.52,27.5,Shop Pay,Dallas,Texas,US,Facebook Ads,
NB-5861,5861,2026-02-16 13:22:42,CUST-1032,cameron_smith@protonmail.com,paid,fulfilled,USD,270.54,,0.0,0,16.71,287.25,Credit Card,Kolkata,West Bengal,IN,Instagram Ads,
NB-5792,5792,2026-02-16 13:33:38,CUST-1093,carlos_miller@protonmail.com,paid,fulfilled,USD,37.97,NEWBREW20,7.59,0,2.84,33.22,Google Pay,Dallas,Texas,US,Facebook Ads,
NB-5719,5719,2026-02-16 14:29:15,CUST-1109,shreya.king@icloud.com,paid,fulfilled,USD,44.98,WELCOME10,4.5,0,2.43,42.91,PayPal,Singapore,Singapore,SG,Email Campaign,
NB-5812,5812,2026-02-16 19:32:31,CUST-1180,elizabeth.pillai@outlook.com,paid,fulfilled,USD,86.69,,0.0,0,6.58,93.27,Apple Pay,Amsterdam,North Holland,NL,Referral,
NB-5717,5717,2026-02-17 08:04:49,CUST-1057,jakekulkarni@icloud.com,paid,fulfilled,USD,25.98,COFFEE15,3.9,5.99,2.0,30.07,Credit Card,Philadelphia,Pennsylvania,US,TikTok Ads,
NB-5831,5831,2026-02-17 09:11:57,CUST-1147,rileybajaj@outlook.com,paid,delivered,USD,71.98,,0.0,0,6.24,78.22,PayPal,Manhattan,New York,US,Email Campaign,
NB-5820,5820,2026-02-17 09:44:37,CUST-1114,monicawalker@protonmail.com,paid,shipped,USD,191.45,,0.0,0,18.65,210.1,Google Pay,Manchester,England,GB,Organic Search,
NB-5853,5853,2026-02-17 09:54:59,CUST-1191,gauravgupta@yahoo.com,paid,fulfilled,USD,574.84,,0.0,0,56.81,631.65,Google Pay,Charlotte,North Carolina,US,Direct,
NB-5856,5856,2026-02-17 19:35:57,CUST-1048,mariasharma@icloud.com,paid,fulfilled,USD,286.93,,0.0,0,20.18,307.11,Google Pay,Kochi,Kerala,IN,Email Campaign,
NB-5691,5691,2026-02-18 06:44:38,CUST-1106,alexroberts@hotmail.com,paid,fulfilled,USD,39.97,COFFEE15,6.0,0,2.72,36.69,Credit Card,Calgary,Alberta,CA,Google Ads,
NB-5694,5694,2026-02-18 07:16:37,CUST-1158,komal.banerjee@icloud.com,paid,delivered,USD,56.37,,0.0,0,3.47,59.84,Credit Card,Kolkata,West Bengal,IN,Google Ads,
NB-5841,5841,2026-02-18 09:21:20,CUST-1156,jyoti_kumar@yahoo.com,paid,fulfilled,USD,25.41,,0.0,0,1.54,26.95,Shop Pay,Bristol,England,GB,Google Ads,
NB-5749,5749,2026-02-18 09:57:25,CUST-1162,layla_nair@hotmail.com,paid,fulfilled,USD,188.64,COFFEE15,28.3,0,9.89,170.23,PayPal,Los Angeles,California,US,Instagram Ads,
NB-5770,5770,2026-02-18 15:16:10,CUST-1149,pooja.kulkarni@hotmail.com,paid,fulfilled,USD,16.99,NEWBREW20,3.4,0,0.9,14.49,PayPal,Austin,Texas,US,Organic Search,
NB-5868,5868,2026-02-18 15:51:08,CUST-1189,pranaviyer@hotmail.com,paid,shipped,USD,176.74,,0.0,0,16.16,192.9,Apple Pay,Berlin,Berlin,DE,Referral,
NB-5667,5667,2026-02-18 16:40:19,CUST-1092,mitali_anderson@yahoo.com,paid,fulfilled,USD,261.93,COFFEE15,39.29,0,13.92,236.56,Credit Card,Oakland,California,US,Direct,
NB-5660,5660,2026-02-18 16:50:42,CUST-1135,alex.yamamoto@yahoo.com,paid,fulfilled,USD,17.99,,0.0,0,1.15,19.14,Credit Card,Sacramento,California,US,Email Campaign,
NB-5715,5715,2026-02-18 22:51:12,CUST-1170,pranav.nakamura@protonmail.com,paid,fulfilled,USD,177.96,WELCOME10,17.8,0,11.39,171.55,Credit Card,Kochi,Kerala,IN,Facebook Ads,
NB-5698,5698,2026-02-18 23:23:35,CUST-1132,michael.nakamura@yahoo.com,paid,fulfilled,USD,89.96,,0.0,0,8.08,98.04,Credit Card,Manchester,England,GB,Organic Search,
NB-5677,5677,2026-02-19 06:32:48,CUST-1183,hannah.miller@yahoo.com,paid,fulfilled,USD,60.03,,0.0,0,4.44,64.47,PayPal,Washington,District of Columbia,US,Referral,
NB-5897,5897,2026-02-19 07:05:07,CUST-1186,ashleykulkarni@icloud.com,paid,fulfilled,USD,132.03,,0.0,0,11.87,143.9,Apple Pay,Bristol,England,GB,Referral,
NB-5871,5871,2026-02-19 07:06:25,CUST-1100,tushar_mukherjee@hotmail.com,paid,fulfilled,USD,262.82,,0.0,0,25.9,288.72,PayPal,Miami,Florida,US,Instagram Ads,
NB-5742,5742,2026-02-19 08:04:09,CUST-1159,suresh.brown@outlook.com,paid,delivered,USD,224.89,,0.0,0,17.82,242.71,Credit Card,Nashville,Tennessee,US,Organic Search,
NB-5662,5662,2026-02-19 08:12:11,CUST-1055,shane_berg@hotmail.com,paid,fulfilled,USD,179.94,,0.0,0,12.82,192.76,Credit Card,Phoenix,Arizona,US,Email Campaign,
NB-5695,5695,2026-02-19 08:12:30,CUST-1032,cameron_smith@protonmail.com,paid,delivered,USD,154.21,,0.0,0,10.63,164.84,Google Pay,Kolkata,West Bengal,IN,Instagram Ads,
NB-5768,5768,2026-02-19 08:33:09,CUST-1065,katjawilson@icloud.com,paid,fulfilled,USD,70.88,,0.0,0,6.46,77.34,Google Pay,Dallas,Texas,US,Referral,
NB-5858,5858,2026-02-19 15:53:39,CUST-1124,divya.green@yahoo.com,paid,shipped,USD,54.98,COFFEE15,8.25,0,2.83,49.56,Credit Card,Manchester,England,GB,TikTok Ads,
NB-5782,5782,2026-02-19 18:23:39,CUST-1179,henry_wright@gmail.com,paid,fulfilled,USD,186.78,,0.0,0,16.86,203.64,Credit Card,Dallas,Texas,US,Google Ads,
NB-5720,5720,2026-02-19 18:35:34,CUST-1145,morgan_lee@gmail.com,paid,fulfilled,USD,764.9,NEWBREW20,152.98,0,59.65,671.57,PayPal,Hyderabad,Telangana,IN,Organic Search,
NB-5711,5711,2026-02-19 19:37:55,CUST-1071,nisha.roberts@outlook.com,paid,fulfilled,USD,156.47,WELCOME10,15.65,0,8.58,149.4,Credit Card,Noida,Uttar Pradesh,IN,Instagram Ads,
NB-5872,5872,2026-02-19 21:19:25,CUST-1141,peter.wright@hotmail.com,paid,fulfilled,USD,24.74,,0.0,0,1.66,26.4,Credit Card,Portland,Oregon,US,Instagram Ads,
NB-5780,5780,2026-02-20 08:58:48,CUST-1010,david.verma@outlook.com,paid,fulfilled,USD,356.87,,0.0,0,26.19,383.06,Credit Card,San Diego,California,US,Organic Search,
NB-5696,5696,2026-02-20 09:06:10,CUST-1067,samantha_martinez@outlook.com,paid,shipped,USD,31.98,NEWBREW20,6.4,8.99,1.91,36.48,Credit Card,Calgary,Alberta,CA,Organic Search,
NB-5825,5825,2026-02-20 09:47:08,CUST-1051,kaylaiyer@icloud.com,paid,fulfilled,USD,52.98,,0.0,0,4.5,57.48,Credit Card,Atlanta,Georgia,US,Direct,
NB-5882,5882,2026-02-20 11:17:08,CUST-1112,alexander_johnson@gmail.com,paid,fulfilled,USD,243.87,LOYALTY5,12.19,0,15.85,247.53,PayPal,Leeds,England,GB,TikTok Ads,
NB-5726,5726,2026-02-20 14:09:09,CUST-1130,amelia_king@yahoo.com,paid,fulfilled,USD,121.95,,0.0,0,8.11,130.06,Credit Card,Toronto,Ontario,CA,Facebook Ads,
NB-5852,5852,2026-02-20 14:10:56,CUST-1019,noah_bajaj@icloud.com,paid,fulfilled,USD,70.96,,0.0,0,6.13,77.09,Apple Pay,Miami,Florida,US,TikTok Ads,
NB-5899,5899,2026-02-20 15:14:51,CUST-1164,rakesh.sethi@outlook.com,paid,fulfilled,USD,364.91,NEWBREW20,72.98,0,28.33,320.26,Credit Card,Kolkata,West Bengal,IN,Organic Search,
NB-5839,5839,2026-02-20 17:08:49,CUST-1063,shwetadeshpande@protonmail.com,paid,fulfilled,USD,195.93,,0.0,0,13.42,209.35,Credit Card,Nashville,Tennessee,US,TikTok Ads,
NB-5777,5777,2026-02-20 17:21:34,CUST-1067,samantha_martinez@outlook.com,paid,fulfilled,USD,122.93,,0.0,0,10.97,133.9,Credit Card,Calgary,Alberta,CA,Organic Search,
NB-5734,5734,2026-02-20 18:26:51,CUST-1189,pranaviyer@hotmail.com,paid,fulfilled,USD,168.88,,0.0,0,15.34,184.22,PayPal,Berlin,Berlin,DE,Referral,
NB-5822,5822,2026-02-20 19:23:50,CUST-1100,tushar_mukherjee@hotmail.com,paid,fulfilled,USD,462.62,,0.0,0,29.1,491.72,Credit Card,Miami,Florida,US,Instagram Ads,
NB-5881,5881,2026-02-20 19:37:33,CUST-1158,komal.banerjee@icloud.com,paid,delivered,USD,219.0,,0.0,0,20.69,239.69,PayPal,Kolkata,West Bengal,IN,Google Ads,
